unitid,arank,numm,salm,tenm,conm,numw,salw,tenw,conw
"133669","1","91","2718846","84","0","7","181931","6","0"
"133669","2","70","1633372","55","0","15","327827","13","0"
"133669","3","36","705525","8","0","17","300043","2","0"
"133669","4","8","129484","0","0","3","45449","0","0"
"133669","7","205","5187227","147","0","42","855250","21","0"
"133669","8","12","484817","11","0","0","0","0","0"
"133669","9","7","216962","6","0","0","0","0","0"
"133669","10","2","0","0","0","0","0","0","0"
"133669","14","21","0","17","0","0","0","0","0"
"133809","6","18","262500","18","0","4","49280","4","0"
"133809","7","18","262500","18","0","4","49280","4","0"
"133702","6","33","711744","30","0","56","1032118","49","0"
"133702","7","33","711744","30","0","56","1032118","49","0"
"133702","13","173","4282623","150","0","119","2888159","92","0"
"133702","14","173","4282623","150","0","119","2888159","92","0"
"133960","6","25","421615","15","0","6","94154","4","0"
"133960","7","25","421615","15","0","6","94154","4","0"
"133960","13","0","0","0","0","2","0","0","0"
"133960","14","0","0","0","0","2","0","0","0"
"133979","1","6","99805","0","0","0","0","0","0"
"133979","2","4","64478","0","0","2","0","0","0"
"133979","3","7","97444","0","0","14","194889","0","0"
"133979","7","17","261727","0","0","16","0","0","0"
"133979","9","3","48358","0","0","0","0","0","0"
"133979","10","1","0","0","0","1","0","0","0"
"133979","14","4","0","0","0","1","0","0","0"
"133492","1","31","729000","30","0","2","0","2","0"
"133492","2","7","144700","4","0","3","60600","3","0"
"133492","3","14","238000","1","0","8","131500","0","0"
"133492","7","52","1111700","35","0","13","0","5","0"
"134079","1","7","131650","5","0","2","0","2","0"
"134079","2","20","335250","9","0","4","60300","2","0"
"134079","3","28","436800","1","0","7","102400","0","0"
"134079","4","7","95300","0","0","9","120850","0","0"
"134079","7","62","999000","15","0","22","0","4","0"
"134079","13","1","0","0","0","0","0","0","0"
"134079","14","1","0","0","0","0","0","0","0"
"134097","1","347","11223163","335","0","40","1155332","37","0"
"134097","2","235","5500890","195","0","78","1750121","57","0"
"134097","3","122","2367306","3","0","77","1414982","4","0"
"134097","4","6","105283","0","0","10","154524","0","0"
"134097","7","710","19196642","533","0","205","4474959","98","0"
"134097","8","3","103090","2","0","0","0","0","0"
"134097","9","2","0","0","0","0","0","0","0"
"134097","10","3","71378","0","0","1","0","1","0"
"134097","14","8","0","2","0","1","0","1","0"
"134343","1","5","93656","4","0","1","0","1","0"
"134343","2","9","172986","8","0","10","186440","10","0"
"134343","3","19","343220","13","0","16","280714","9","0"
"134343","4","2","0","0","0","3","51331","3","0"
"134343","7","35","0","25","0","30","0","23","0"
"134608","1","7","159543","7","0","1","0","1","0"
"134608","2","11","231336","10","0","3","61200","2","0"
"134608","3","23","404487","18","0","23","402355","16","0"
"134608","4","27","342239","5","0","20","280458","7","0"
"134608","7","68","1137605","40","0","47","0","26","0"
"134608","10","1","0","0","0","0","0","0","0"
"134608","14","1","0","0","0","0","0","0","0"
"134945","1","23","451800","23","0","8","159300","8","0"
"134945","2","29","479012","25","0","5","87750","4","0"
"134945","3","18","239495","7","0","7","99000","0","0"
"134945","4","4","44018","0","0","1","0","0","0"
"134945","7","74","1214325","55","0","21","0","12","0"
"132709","6","184","3551505","154","0","126","2244367","101","0"
"132709","7","184","3551505","154","0","126","2244367","101","0"
"135160","6","15","286740","15","0","13","232200","13","0"
"135160","7","15","286740","15","0","13","232200","13","0"
"135160","13","37","857921","30","0","8","183845","5","0"
"135160","14","37","857921","30","0","8","183845","5","0"
"135188","6","23","430661","21","0","13","222667","7","0"
"135188","7","23","430661","21","0","13","222667","7","0"
"135391","1","7","157038","6","0","1","0","1","0"
"135391","2","9","188411","5","0","4","82582","2","0"
"135391","3","28","573924","15","0","27","494625","14","0"
"135391","4","4","79544","2","0","6","99701","3","0"
"135391","7","48","998917","28","0","38","0","20","0"
"132657","4","2","0","0","0","2","0","0","0"
"132657","7","2","0","0","0","2","0","0","0"
"132657","9","2","0","1","0","1","0","1","0"
"132657","10","3","35608","0","0","2","0","0","0"
"132657","11","2","0","0","0","1","0","0","0"
"132657","14","7","88708","1","0","4","50501","1","0"
"135717","1","9","201026","9","0","6","126249","6","0"
"135717","2","16","315330","16","0","20","384949","19","0"
"135717","3","6","99687","4","0","15","216434","12","0"
"135717","4","4","52815","0","0","7","89946","1","0"
"135717","7","35","668858","29","0","48","817578","38","0"
"135717","8","129","3765610","129","0","33","930451","33","0"
"135717","9","222","5540882","220","0","100","2344189","99","0"
"135717","10","66","1298700","47","0","59","1112350","47","0"
"135717","11","29","471294","2","0","40","650691","3","0"
"135717","14","446","11076486","398","0","232","5037681","182","0"
"136145","6","21","320069","15","0","10","158473","8","0"
"136145","7","21","320069","15","0","10","158473","8","0"
"136145","13","3","54782","3","0","3","46346","1","0"
"136145","14","3","54782","3","0","3","46346","1","0"
"136215","1","8","286955","5","0","0","0","0","0"
"136215","2","6","186301","2","0","1","0","0","0"
"136215","3","8","187850","0","0","4","89300","0","0"
"136215","4","1","0","0","0","0","0","0","0"
"136215","7","23","0","7","0","5","0","0","0"
"136215","8","5","181824","0","0","1","0","0","0"
"136215","9","6","178760","0","0","1","0","0","0"
"136215","10","4","95900","0","0","2","0","0","0"
"136215","13","9","320805","0","0","1","0","0","0"
"136215","14","24","777289","0","0","5","157200","0","0"
"136233","6","47","899055","45","0","24","447445","21","0"
"136233","7","47","899055","45","0","24","447445","21","0"
"136233","13","2","0","2","0","1","0","0","0"
"136233","14","2","0","2","0","1","0","0","0"
"136358","1","6","112439","6","0","2","0","2","0"
"136358","2","9","158706","8","0","4","68419","4","0"
"136358","3","22","395895","20","0","5","85502","5","0"
"136358","4","53","840879","41","0","56","892666","46","0"
"136358","7","90","1507919","75","0","67","0","57","0"
"136473","1","28","665973","28","0","9","206605","9","0"
"136473","2","46","928905","46","0","21","426811","21","0"
"136473","3","54","973309","52","0","59","997067","57","0"
"136473","4","45","648729","19","0","24","321494","8","0"
"136473","7","173","3216916","145","0","113","1951977","95","0"
"136516","6","52","957325","51","0","34","508706","19","0"
"136516","7","52","957325","51","0","34","508706","19","0"
"136516","13","18","423823","15","0","12","231216","9","0"
"136516","14","18","423823","15","0","12","231216","9","0"
"136950","1","33","901762","31","0","3","77078","3","0"
"136950","2","34","731644","31","0","9","192881","7","0"
"136950","3","18","341508","7","0","10","186873","3","0"
"136950","4","3","45659","0","0","1","0","0","0"
"136950","5","0","0","0","0","1","0","0","0"
"136950","7","88","2020573","69","0","24","0","13","0"
"137096","6","99","1863400","84","0","112","2030892","80","0"
"137096","7","99","1863400","84","0","112","2030892","80","0"
"137096","13","11","225400","5","0","3","65033","2","0"
"137096","14","11","225400","5","0","3","65033","2","0"
"137209","6","47","921600","45","0","37","666000","32","0"
"137209","7","47","921600","45","0","37","666000","32","0"
"137209","13","20","461400","12","0","14","273600","4","0"
"137209","14","20","461400","12","0","14","273600","4","0"
"137564","1","7","132250","0","0","0","0","0","0"
"137564","2","16","283771","0","0","3","49344","0","0"
"137564","3","10","159892","0","0","1","0","0","0"
"137564","7","33","575913","0","0","4","0","0","0"
"137315","6","19","356363","16","0","10","153202","6","0"
"137315","7","19","356363","16","0","10","153202","6","0"
"137315","13","0","0","0","0","1","0","1","0"
"137315","14","0","0","0","0","1","0","1","0"
"137281","6","32","458361","22","0","10","139702","6","0"
"137281","7","32","458361","22","0","10","139702","6","0"
"137281","13","3","65400","3","0","0","0","0","0"
"137281","14","3","65400","3","0","0","0","0","0"
"137032","1","5","98999","0","0","1","0","0","0"
"137032","2","10","151531","0","0","3","42341","0","0"
"137032","3","15","191250","0","0","5","63363","0","0"
"137032","4","3","31010","0","0","1","0","0","0"
"137032","7","33","472790","0","0","10","0","0","0"
"137078","6","162","3196379","141","0","131","2252209","77","0"
"137078","7","162","3196379","141","0","131","2252209","77","0"
"137078","13","10","211881","3","0","9","181288","2","0"
"137078","14","10","211881","3","0","9","181288","2","0"
"137546","1","46","1137250","44","0","6","135800","6","0"
"137546","2","24","482830","19","0","6","108000","5","0"
"137546","3","27","468400","3","0","8","136550","1","0"
"137546","4","3","37000","0","0","7","87300","0","0"
"137546","6","2","0","0","0","2","0","0","0"
"137546","7","102","0","66","0","29","0","12","0"
"137759","6","25","491225","20","0","38","732650","35","0"
"137759","7","25","491225","20","0","38","732650","35","0"
"137759","13","1","0","1","0","0","0","0","0"
"137759","14","1","0","1","0","0","0","0","0"
"134130","1","371","12328889","345","0","17","521773","17","0"
"134130","2","280","6439885","241","0","47","1026113","44","0"
"134130","3","159","3138707","27","0","45","852657","3","0"
"134130","4","5","81346","2","0","5","59582","0","0"
"134130","6","1","0","0","0","4","53627","0","0"
"134130","7","816","0","615","0","118","2513752","64","0"
"134130","8","325","12804334","301","0","12","396462","12","0"
"134130","9","249","7948009","189","0","34","973835","31","0"
"134130","10","312","8686034","16","0","82","2035652","10","0"
"134130","11","16","369599","0","0","17","306472","0","0"
"134130","13","111","2321261","0","0","64","1144429","0","0"
"134130","14","1013","32129237","506","0","209","4856850","53","0"
"135726","1","190","6006843","173","0","14","406820","12","0"
"135726","2","151","3638132","98","0","27","554942","15","0"
"135726","3","104","2036174","13","0","43","789316","4","0"
"135726","4","7","112746","0","0","6","90425","0","0"
"135726","5","12","206341","0","0","9","119000","0","0"
"135726","7","464","12000236","284","0","99","1960503","31","0"
"135726","8","60","2179898","57","0","4","128094","4","0"
"135726","9","20","520976","14","0","3","72628","1","0"
"135726","10","8","184783","1","0","2","0","0","0"
"135726","11","0","0","0","0","1","0","0","0"
"135726","12","0","0","0","0","1","0","0","0"
"135726","14","88","2885657","72","0","11","268005","5","0"
"137351","1","260","7721731","254","4","19","539315","19","0"
"137351","2","221","5098666","204","1","36","820991","33","0"
"137351","3","112","2101527","23","4","42","777195","10","0"
"137351","4","10","149136","0","0","8","124857","0","0"
"137351","5","11","205558","0","1","8","128998","0","0"
"137351","7","614","15276618","481","10","113","2391356","62","0"
"137351","8","32","1312901","30","0","3","108457","1","0"
"137351","9","17","543298","17","0","8","232649","5","0"
"137351","10","5","127182","2","0","8","193017","0","0"
"137351","11","4","97215","0","0","3","65857","0","0"
"137351","12","0","0","0","0","1","0","0","0"
"137351","14","58","2080596","49","0","23","0","6","0"
"137847","1","26","592015","25","2","1","0","1","0"
"137847","2","19","359195","14","0","8","135210","7","0"
"137847","3","20","304290","5","0","5","80360","1","0"
"137847","4","1","0","0","0","6","74300","0","0"
"137847","7","66","0","44","2","20","0","9","0"
"138293","6","4","0","0","0","7","0","3","0"
"138293","7","4","0","0","0","7","0","3","0"
"138558","1","4","84444","4","0","0","0","0","0"
"138558","2","12","228168","12","0","5","103588","5","0"
"138558","3","14","239688","3","0","20","342084","3","0"
"138558","4","4","60828","0","0","7","104356","0","0"
"138558","7","34","613128","19","0","32","550028","8","0"
"138558","8","8","248386","8","0","0","0","0","0"
"138558","9","9","245028","9","0","2","0","2","0"
"138558","10","7","154200","4","0","1","0","0","0"
"138558","11","2","0","0","0","0","0","0","0"
"138558","14","26","0","21","0","3","82056","2","0"
"138600","1","8","207900","8","0","12","301300","12","0"
"138600","2","12","246300","11","0","9","187400","9","0"
"138600","3","13","228700","2","0","9","150700","4","0"
"138600","4","1","0","0","0","3","41600","0","0"
"138600","7","34","0","21","0","33","681000","25","0"
"138691","2","9","175486","6","0","5","91833","4","0"
"138691","3","21","382932","6","0","14","238088","2","0"
"138691","4","1","0","0","0","7","109390","0","0"
"138691","7","31","0","12","0","26","439311","6","0"
"138691","8","2","0","2","0","1","0","1","0"
"138691","9","3","85921","2","0","2","0","2","0"
"138691","10","2","0","1","0","1","0","0","0"
"138691","14","7","197976","5","0","4","105979","3","0"
"138716","1","10","242665","10","0","0","0","0","0"
"138716","2","18","390335","12","0","3","65900","2","0"
"138716","3","21","406954","9","0","29","541305","11","0"
"138716","4","7","116000","0","0","14","221395","0","0"
"138716","7","56","1155954","31","0","46","828600","13","0"
"138716","8","8","282480","8","0","3","103285","1","0"
"138716","9","5","150475","4","0","3","95045","1","0"
"138716","10","4","99100","2","0","1","0","0","0"
"138716","11","1","0","0","0","0","0","0","0"
"138716","14","18","0","14","0","7","0","2","0"
"138761","1","4","47950","2","0","2","0","2","0"
"138761","2","1","0","0","0","4","45250","1","0"
"138761","3","1","0","0","0","0","0","0","0"
"138761","4","0","0","0","0","1","0","0","0"
"138761","7","6","0","2","0","7","80150","3","0"
"138761","8","0","0","0","0","1","0","1","0"
"138761","14","0","0","0","0","1","0","1","0"
"138789","1","21","542468","21","0","4","110843","4","0"
"138789","2","20","445735","19","0","7","151448","5","0"
"138789","3","22","405295","9","0","32","576893","12","0"
"138789","4","5","73912","0","0","13","188101","0","0"
"138789","7","68","1467410","49","0","56","1027285","21","0"
"138789","8","9","306977","9","0","0","0","0","0"
"138789","10","1","0","0","0","0","0","0","0"
"138789","14","10","0","9","0","0","0","0","0"
"138868","8","6","104664","0","0","0","0","0","0"
"138868","9","0","0","0","0","1","0","0","0"
"138868","14","6","104664","0","0","1","0","0","0"
"138877","6","15","240750","8","0","6","81250","0","0"
"138877","7","15","240750","8","0","6","81250","0","0"
"138947","1","23","514936","12","0","7","156275","4","0"
"138947","2","28","589235","3","0","19","370380","6","0"
"138947","3","19","354838","0","0","10","179200","0","0"
"138947","4","3","50100","0","0","0","0","0","0"
"138947","7","73","1509109","15","0","36","705855","10","0"
"138947","8","3","99900","2","0","0","0","0","0"
"138947","9","2","0","0","0","1","0","1","0"
"138947","10","0","0","0","0","5","120140","1","0"
